,surfaceArea,compactness,BBoxVolume,diameter,eccentricity
labeledDb\LabeledDB_new\Glasses\50.off,0.8592058735597606,0.07025735284791637,0.3815574081611205,1.4323441996464805,14.107839680819733
labeledDb\LabeledDB_new\Glasses\51.off,0.6154900735113208,0.054531997172210286,0.35541534752931775,1.5516443445164705,26.075039408041256
labeledDb\LabeledDB_new\Glasses\52.off,0.4551948303125991,0.11529855455084194,0.20552336191048404,1.8868819115125826,43.45649293970588
labeledDb\LabeledDB_new\Glasses\53.off,0.6526535211821848,0.17974081385198568,0.3291076573453271,1.8181520985791901,46.883588262591154
labeledDb\LabeledDB_new\Glasses\54.off,0.8300554675600984,0.06514703083437563,0.3790098235207778,1.432241521879476,14.158836908587988
labeledDb\LabeledDB_new\Glasses\55.off,0.5875345095290091,0.05331155377703587,0.3386400701321079,1.5176976246855731,26.83925177081091
labeledDb\LabeledDB_new\Glasses\56.off,1.438253335761596,0.3032266724175564,0.67261356339936,1.510582722311184,15.729469900349235
labeledDb\LabeledDB_new\Glasses\57.off,0.8304151551999185,0.06476837040827184,0.3786695908588563,1.431498208963234,14.124221636970727
labeledDb\LabeledDB_new\Glasses\58.off,0.546461584524097,0.6147408583842494,0.11062596362080464,1.9435315491364489,127.18337858324642
labeledDb\LabeledDB_new\Glasses\59.off,0.7947336383380638,0.130141692709608,0.33370050756291997,1.7643652856369467,33.44958444532581
labeledDb\LabeledDB_new\Glasses\60.off,0.6501226663003109,0.229855459944034,0.27324584643387634,1.8602732014440462,44.20480419603044
labeledDb\LabeledDB_new\Hand\181.off,2.8870044731514137,1.6170520691378363,1.2216300539775695,1.9442174391560447,21.846798864102762
labeledDb\LabeledDB_new\Hand\182.off,4.174788288246928,1.5294246875020032,1.6587169039382077,1.9863520794455705,10.194781814982468
labeledDb\LabeledDB_new\Hand\183.off,5.2067589807638495,1.5963913625925645,1.9791902821292262,1.8910766504134764,13.850735744850448
labeledDb\LabeledDB_new\Hand\184.off,3.375194259494556,1.8050103104093331,1.1342960005263214,1.7975600706431654,12.175697144622482
labeledDb\LabeledDB_new\Hand\185.off,2.4991213035937374,2.7159250257644287,0.5967843356045645,1.6711487007037824,50.05063990957474
labeledDb\LabeledDB_new\Hand\186.off,3.135112357916492,1.2661289207087563,1.1703743723250486,1.8410697072373117,15.358837017115368
labeledDb\LabeledDB_new\Hand\187.off,3.0426864854097335,1.693669975605427,1.2334891666828722,1.9515854909376935,20.718383645852793
labeledDb\LabeledDB_new\Hand\188.off,3.3728697799915137,0.6034234810765597,2.4375745968352,1.8347543375769253,5.234073653909675
labeledDb\LabeledDB_new\Hand\189.off,3.3662816666646447,0.7260745553588412,2.1374596435034863,1.5952851838105861,2.0888449612012594
labeledDb\LabeledDB_new\Hand\190.off,2.3815744992845103,1.1714274645087277,0.9593572687247026,1.652581775006605,15.449602355954585
labeledDb\LabeledDB_new\Hand\191.off,4.930784505187036,1.233454302066918,2.5764283771774084,1.948814338924612,4.402559037378043
labeledDb\LabeledDB_new\Hand\192.off,2.88952545262089,3.344015348877064,1.2342795736068735,1.8188275168189956,55.831718613578914
labeledDb\LabeledDB_new\Hand\193.off,2.3732337073833376,0.9950524111591058,0.7347724279309469,1.6446666132196102,6.334933932231312
labeledDb\LabeledDB_new\Hand\194.off,2.8521067900292936,1.1953065620904213,0.9229842801325023,1.778964562956532,11.320083674127558
labeledDb\LabeledDB_new\Hand\195.off,2.7260532465392,1.800570291341546,0.907102966076195,1.7373832269048874,7.747941033614313
labeledDb\LabeledDB_new\Hand\196.off,2.29184706507647,1.0284493585519259,1.234355750352522,1.600780570466343,6.537060714528323
labeledDb\LabeledDB_new\Hand\197.off,2.4540542311152476,0.9729728517714262,0.9625371266289672,1.6543432824462496,5.632675490823049
labeledDb\LabeledDB_new\Hand\198.off,2.429211723581982,1.4124388803440087,0.7188535354161527,1.95791314459581,25.714177963762115
labeledDb\LabeledDB_new\Hand\199.off,3.7693103048589007,1.8345468584230311,1.085802745007267,1.958679967467558,12.86619486379512
labeledDb\LabeledDB_new\Hand\200.off,2.5787712216669303,1.3427584184352934,1.46197330943883,1.7551062554087367,23.848579287408064
labeledDb\LabeledDB_new\Human\1.off,1.7687659218840017,1.1438205355234068,0.38393364693989557,1.806941037439437,59.686155368606485
labeledDb\LabeledDB_new\Human\10.off,1.94806793395771,0.7583238267761188,0.6971033403270472,1.9126620825544198,62.24126020562601
labeledDb\LabeledDB_new\Human\11.off,2.253485689189665,0.4821532385494459,1.2283128875674925,1.8095300672889478,40.57964638380205
labeledDb\LabeledDB_new\Human\12.off,2.1888926496689773,0.4906373631802774,1.2180887460414132,1.8278535729621983,39.86645667471168
labeledDb\LabeledDB_new\Human\13.off,2.770697179463442,1.1867790151386528,1.181549614493162,1.9724538739294428,23.8985612716783
labeledDb\LabeledDB_new\Human\14.off,1.12370579396271,0.13997239293033084,1.27154405422569,1.389365246772986,3.8210123732974903
labeledDb\LabeledDB_new\Human\15.off,1.8510007757091227,1.2778180410752242,0.6610029249114965,1.5719841193399542,10.299187768277012
labeledDb\LabeledDB_new\Human\16.off,2.3634646961465604,1.0525467078902788,1.243449743894539,1.904071389241982,15.231849950402795
labeledDb\LabeledDB_new\Human\17.off,2.063910850270518,0.43450589486288094,1.4988781439399035,1.868790701489149,15.903682975782548
labeledDb\LabeledDB_new\Human\18.off,3.193886544049614,1.2418111473119275,1.7188288204355744,1.8970372479772186,9.053678543029871
labeledDb\LabeledDB_new\Human\19.off,2.169696661041458,0.8592327699047176,1.324518179016158,1.9652033468193215,51.228312290919604
labeledDb\LabeledDB_new\Human\2.off,2.187329407767109,0.9293375861556455,0.6602762699388024,1.8947070010233957,36.886178622555086
labeledDb\LabeledDB_new\Human\20.off,2.1166317904244267,0.9848743049876559,1.1373216698906896,1.9290447125720787,59.59419614014123
labeledDb\LabeledDB_new\Human\3.off,1.3334324414098015,0.6352610412839742,0.5702941921362159,1.5229165236739353,15.018374644722762
labeledDb\LabeledDB_new\Human\4.off,1.286895736923369,0.5596379718084968,0.6272269612912783,1.486874372026776,17.134564331166914
labeledDb\LabeledDB_new\Human\5.off,2.5970196020550094,1.0166599519649189,1.480073905152705,1.942922539730241,31.78150274808097
labeledDb\LabeledDB_new\Human\6.off,2.0033575160460453,2.197751995774958,0.34485884447390364,1.7665651913294667,37.63569277683978
labeledDb\LabeledDB_new\Human\7.off,2.08997518969946,2.040983144590637,0.3613764186568686,1.8688228574275103,38.13392708187299
labeledDb\LabeledDB_new\Human\8.off,1.6422313285658225,0.6478909987707611,0.9346382154853791,1.837382902980295,29.427419535027592
labeledDb\LabeledDB_new\Human\9.off,1.587453434482102,0.651580548095659,0.8605177217545064,1.8334464037567553,29.31018017985144
labeledDb\LabeledDB_new\Mech\321.off,7.7402190165071625,1.8033828091533957,1.6904691207872722,1.8668903505361794,1.4515517361150325
labeledDb\LabeledDB_new\Mech\322.off,7.723416579258474,1.7867427282009714,1.6927959794320004,1.8677466431910925,1.4557155858667585
labeledDb\LabeledDB_new\Mech\323.off,7.683156910154509,1.7675458059676656,1.6886732379607186,1.8662287308563872,1.4590941184204524
labeledDb\LabeledDB_new\Mech\324.off,8.22780088823296,1.444448398706477,2.4802130950068015,1.9644125211459165,1.8547875625200376
labeledDb\LabeledDB_new\Mech\325.off,7.835606049952648,1.936594185646656,2.4744245464900847,1.8966951072434888,1.5854504374997607
labeledDb\LabeledDB_new\Mech\326.off,8.123215874602923,1.5623286150209934,2.3708184721734598,1.935670320833993,2.153608068573785
labeledDb\LabeledDB_new\Mech\327.off,6.987353826482545,1.8962033424264981,2.2370248443986736,1.9355010193658306,2.2971429700810777
labeledDb\LabeledDB_new\Mech\328.off,7.853879572947577,1.7498825476958169,1.7540555799561104,1.890010406948163,1.419401052021765
labeledDb\LabeledDB_new\Mech\329.off,7.826574494535157,1.7896996727688923,1.7253968124821892,1.8796602366681916,1.4340190039498801
labeledDb\LabeledDB_new\Mech\330.off,7.827753616235255,1.7971412142171606,1.72220958487811,1.8785026259144197,1.4350707265508218
labeledDb\LabeledDB_new\Mech\331.off,8.03023522340472,2.0984051109157336,1.7153837823587716,1.921164989701978,1.7005979718902513
labeledDb\LabeledDB_new\Mech\332.off,7.476385723024396,1.6459479679719629,1.7230891957572188,1.8922041614569471,1.718563052074998
labeledDb\LabeledDB_new\Mech\333.off,7.880410781047185,2.128030239674866,1.6559526499687265,1.8987170917587748,1.7085776335797176
labeledDb\LabeledDB_new\Mech\334.off,7.5974123230318,1.8948875137981993,1.6013577502281247,1.976464341122129,2.0895431825935598
labeledDb\LabeledDB_new\Mech\335.off,7.745419845488513,1.8033827853244389,1.6921733185612178,1.8675173853944786,1.4515519124972118
labeledDb\LabeledDB_new\Mech\336.off,4.328248904512848,1.3016870590849887,1.0281596350174387,1.611490192360607,1.5353513038743327
labeledDb\LabeledDB_new\Mech\337.off,8.928292334643219,1.3614607292267047,3.3185449665211646,1.9525332914554752,2.412751336522734
labeledDb\LabeledDB_new\Mech\338.off,7.437458639377177,1.5264657518603835,2.026871146754592,1.8512427676459775,1.434469713754989
labeledDb\LabeledDB_new\Mech\339.off,8.027443695120782,2.0984057181343867,1.7144895122069097,1.920831474831695,1.700598784873083
labeledDb\LabeledDB_new\Mech\340.off,7.591705143148541,1.8948882395889615,1.599552734668027,1.9757219950769889,2.0895426153851666
labeledDb\LabeledDB_new\Octopus\121.off,2.2686150125731532,0.4141081311140679,1.6446508439060532,1.9851221387857036,6.721660563754141
labeledDb\LabeledDB_new\Octopus\122.off,2.4258051335685598,0.24728477585825295,1.8589520610705708,1.9429364186385896,6.923054723444803
labeledDb\LabeledDB_new\Octopus\123.off,3.180769983723266,0.3749919323872041,1.9258615449608514,1.5411421475439762,1.6384749189662708
labeledDb\LabeledDB_new\Octopus\124.off,0.6674130012860967,0.009468178237909946,1.867220131263664,1.8099680738411532,5.017112539279341
labeledDb\LabeledDB_new\Octopus\125.off,0.9871516218054638,0.11545751687664595,0.8851684065363451,1.1352416271273573,2.7891498218174378
labeledDb\LabeledDB_new\Octopus\126.off,1.6985884491834289,0.04792407275760063,2.625792904567141,1.8504154102718688,6.360682895037291
labeledDb\LabeledDB_new\Octopus\127.off,3.331254052847338,0.31423966818040855,2.4922759936271324,1.8008823698914922,3.2824902047287208
labeledDb\LabeledDB_new\Octopus\128.off,1.6434715578307995,0.16820803312757412,1.3994877061055666,1.7786629345987641,9.344845494570047
labeledDb\LabeledDB_new\Octopus\129.off,2.0494742605129326,0.11638385284441351,2.2312779718246794,1.9667208678255905,6.8388406772458215
labeledDb\LabeledDB_new\Octopus\130.off,2.134360550699318,0.1368906641894674,2.032917298016659,1.9547156599791726,5.3088903680255175
labeledDb\LabeledDB_new\Octopus\131.off,2.949210285366412,0.3195412054800416,2.3462344102226913,1.6749739840917621,3.617016024555779
labeledDb\LabeledDB_new\Octopus\132.off,2.577691527683159,1.0497956295770943,0.569299092212056,1.9437858017557321,10.729913911739427
labeledDb\LabeledDB_new\Octopus\133.off,2.747451440279872,0.3965517415942388,2.014186100166434,1.7160245218955381,3.5711616355434668
labeledDb\LabeledDB_new\Octopus\134.off,3.111226590888815,0.2606842465219501,2.333335827020739,1.7610890800092682,2.1958800828556906
labeledDb\LabeledDB_new\Octopus\135.off,3.488005832564766,0.3383397056469101,1.9957293888669967,1.558346261915026,1.4841366636092366
labeledDb\LabeledDB_new\Octopus\136.off,3.0557252358397533,0.4248118601185477,1.816258162802954,1.770846151398934,2.6546722330165564
labeledDb\LabeledDB_new\Octopus\137.off,1.6513543164205136,0.10468938072408249,1.4927409992551874,1.6977793900570561,2.2129324199822626
labeledDb\LabeledDB_new\Octopus\138.off,2.51812484651799,0.15206993289851584,1.8451110017277157,1.8692558926074772,3.327149854072726
labeledDb\LabeledDB_new\Octopus\139.off,1.7550912937241991,0.3155199046428061,1.1774169050230963,1.747661732404497,12.185657732125291
labeledDb\LabeledDB_new\Octopus\140.off,2.4348514011627165,0.19102450485603897,2.1633925650072636,1.9490349136637615,5.933832975969428
labeledDb\LabeledDB_new\Plier\201.off,1.57081141512259,1.0169298380761211,0.3608341755832218,1.84338310617609,65.69175060885455
labeledDb\LabeledDB_new\Plier\202.off,1.5729639188318616,0.8871290841434423,0.3623694289775916,1.858191777995027,63.13377768947374
labeledDb\LabeledDB_new\Plier\203.off,1.6046565097496834,0.8067263608998194,0.3613252882697981,1.8696793127947413,58.50486673844011
labeledDb\LabeledDB_new\Plier\204.off,1.4255551589128581,0.6597101994764045,0.3700792402806589,1.8023154351892037,88.68143032664898
labeledDb\LabeledDB_new\Plier\205.off,1.7476614805842263,0.8099157615079671,0.41123997775063703,1.9587478616270448,67.70713010847861
labeledDb\LabeledDB_new\Plier\206.off,1.6831028166152033,0.7496744568048387,0.373224726908039,1.9187800410160332,60.637329467486644
labeledDb\LabeledDB_new\Plier\207.off,1.73598763968742,0.7087237052992277,0.3873538341981029,1.9578852587711308,57.2814131179789
labeledDb\LabeledDB_new\Plier\208.off,1.7143214069251933,0.6480061034053285,0.3884731078003574,1.9487437717249692,55.78976877441071
labeledDb\LabeledDB_new\Plier\209.off,1.6507899874722047,0.6197937974122133,0.38135119434198544,1.9086100967273132,68.03124578710077
labeledDb\LabeledDB_new\Plier\210.off,1.6117598317267579,0.630251645818836,0.3935127740473591,1.8668888535012642,67.43317099603986
labeledDb\LabeledDB_new\Plier\211.off,1.5097906537145236,0.6585383512036973,0.3693003373206993,1.8269537344307432,80.98161531575114
labeledDb\LabeledDB_new\Plier\212.off,1.4085682481494568,0.8016967367763271,0.39093864509951015,1.8717777797303146,88.99529158338468
labeledDb\LabeledDB_new\Plier\213.off,1.4569231485976162,1.9380955398539048,0.32452441487630396,1.9724871206125707,98.57175702213982
labeledDb\LabeledDB_new\Plier\214.off,1.508754802808914,1.4078018176816676,0.35377491321547766,1.9421134933347521,87.51951490191705
labeledDb\LabeledDB_new\Plier\215.off,1.612979743785896,1.2185757629396305,0.3773432420563325,1.9203866299698527,78.87114827379072
labeledDb\LabeledDB_new\Plier\216.off,1.6347936618485668,1.055036695650331,0.38347455539457614,1.9006026067952333,75.57042809494908
labeledDb\LabeledDB_new\Plier\217.off,1.7552100542500266,0.7517921558307099,0.3593750046346678,1.972301073058547,62.72445084782589
labeledDb\LabeledDB_new\Plier\218.off,1.7149616097976623,0.675509758454038,0.3262353297373764,1.9596778946983475,55.1448106665636
labeledDb\LabeledDB_new\Plier\219.off,1.293820976162499,0.7661899265903811,0.33712614541121755,1.8178687372925173,82.50247498918151
labeledDb\LabeledDB_new\Plier\220.off,1.3908060006834708,0.9132645467043872,0.3315536805158451,1.8687470435377533,87.27467327669169
labeledDb\LabeledDB_new\Table\141.off,4.778573724174891,0.8169011630781442,1.5749420829585346,1.9850501715075475,5.586459903159166
labeledDb\LabeledDB_new\Table\142.off,3.7813445245054753,2.5025162514545003,0.6208712554745065,1.9850895013734773,67.92769819290541
labeledDb\LabeledDB_new\Table\143.off,3.562423910845937,2.952996597296729,0.6190979314968885,1.9840088256397697,104.10751976073843
labeledDb\LabeledDB_new\Table\144.off,5.779454620446431,2.1198870426710372,1.4338757767052577,1.990812039144548,42.695748084125924
labeledDb\LabeledDB_new\Table\145.off,3.224097104895734,0.28479296283611555,1.5792699610223873,1.559626593751895,1.7353225426181627
labeledDb\LabeledDB_new\Table\146.off,5.030162091232778,0.6449162702723409,2.0232955725795176,1.6791819474989709,1.9244855149469913
labeledDb\LabeledDB_new\Table\147.off,5.198517309269084,0.7380829414181526,1.9222633145654653,1.753699199892621,7.582731688049484
labeledDb\LabeledDB_new\Table\148.off,7.6389944145126005,1.6603835887632343,2.3276591059499054,1.9900949024824128,13.085915659287867
labeledDb\LabeledDB_new\Table\149.off,7.075222597129868,1.5982761220013701,2.308236912929171,1.9880399843146697,21.375672067581593
labeledDb\LabeledDB_new\Table\150.off,2.0454345048246587,0.2860467437631428,0.9880107322713483,1.3967340035241553,2.133300618243384
labeledDb\LabeledDB_new\Table\151.off,4.695736439637502,0.8686127940366143,1.068197927390345,1.8840213344921592,8.461437265374666
labeledDb\LabeledDB_new\Table\152.off,2.7887290825236506,0.42039973842570805,0.7528582842447082,1.7893731300740041,11.33917854163428
labeledDb\LabeledDB_new\Table\153.off,4.49830252150724,1.1661352562027671,1.0775214531305146,1.9741169804647531,14.968144314001979
labeledDb\LabeledDB_new\Table\154.off,4.9269689155939576,0.891415383345976,2.306310714278576,1.9023420552480301,8.001346651051495
labeledDb\LabeledDB_new\Table\155.off,5.767576295754454,1.0314652777925335,2.5126397748704785,1.9184423718270542,4.199746625755627
labeledDb\LabeledDB_new\Table\156.off,2.843290607105016,0.3558843244004379,1.6203046358560658,1.770957368734012,13.349609215876521
labeledDb\LabeledDB_new\Table\157.off,7.223223935739954,1.2041829081762925,2.962683173282504,1.9803148845071832,8.759156693727387
labeledDb\LabeledDB_new\Table\158.off,2.844287242855544,0.2885726854099277,1.7031373319939354,1.6013227479941754,2.1308995960560146
labeledDb\LabeledDB_new\Table\159.off,4.801914119024395,1.6575966832697069,1.306312261651364,1.9909826934277566,8.59819711009115
labeledDb\LabeledDB_new\Table\160.off,2.5410965829421506,0.4453823640559211,0.7774896352639896,1.7323378325409502,11.518642924440059
labeledDb\LabeledDB_new\Teddy\161.off,4.462291630597667,1.3052690533917626,1.4801832040983283,1.8429674002960097,7.459415019775043
labeledDb\LabeledDB_new\Teddy\162.off,3.9240907970847236,1.1720944843657652,1.8081210826963177,1.9112650558520743,7.051408239667848
labeledDb\LabeledDB_new\Teddy\163.off,4.208823133793976,1.127684703229117,1.8933401947742459,1.9525853876927268,8.578044768300586
labeledDb\LabeledDB_new\Teddy\164.off,4.523528763408831,1.1893953474147385,1.7326861318730866,1.8874533260256081,6.715189758121314
labeledDb\LabeledDB_new\Teddy\165.off,4.114574575372516,1.141831144384426,1.4826870744645713,1.9553901279620374,8.364850877422745
labeledDb\LabeledDB_new\Teddy\166.off,4.1534631827571245,0.9138488533154462,2.0759284725439233,1.9104977969228234,6.473572860958167
labeledDb\LabeledDB_new\Teddy\167.off,4.1505735383860705,0.886906377736275,1.9435105912372435,1.8398081139358573,4.6878316636827755
labeledDb\LabeledDB_new\Teddy\168.off,4.104174021056493,1.1777794266331627,1.4532832888099865,1.9361946537099923,7.859322286189597
labeledDb\LabeledDB_new\Teddy\169.off,4.540333511150068,1.1591270065690686,1.6853176550974567,1.9283994076815956,10.30221133188219
labeledDb\LabeledDB_new\Teddy\170.off,4.175813707727342,1.1797779203259495,1.4793910150276264,1.8583762117414437,8.875977957079055
labeledDb\LabeledDB_new\Teddy\171.off,4.039153829152278,0.9014881744243853,1.6830969126540547,1.9599669856097632,4.563222496889624
labeledDb\LabeledDB_new\Teddy\172.off,4.201928457970741,1.2087136666415133,1.9002064222391652,1.947989558515389,6.762025767361524
labeledDb\LabeledDB_new\Teddy\173.off,3.913068450642473,1.0720565017052284,1.3042627168078975,1.823057337241622,4.395031098039118
labeledDb\LabeledDB_new\Teddy\174.off,3.3666506458005974,0.7300269840398897,1.676609018351062,1.896479966985023,6.8500179985639225
labeledDb\LabeledDB_new\Teddy\175.off,3.952234043778558,1.0427366649586687,1.8681059937863005,1.9852038870341322,7.789846005712895
labeledDb\LabeledDB_new\Teddy\176.off,4.353253569853188,0.8942083405073926,2.17392005339899,1.8183066652198876,4.388968506885802
labeledDb\LabeledDB_new\Teddy\177.off,4.085609771595487,1.0037914194679403,1.8567396865969112,1.806228560277119,4.796341402632744
labeledDb\LabeledDB_new\Teddy\178.off,3.8298401566965685,1.0132422720558831,1.627818050894752,1.8660723080456671,5.9537988990385635
labeledDb\LabeledDB_new\Teddy\179.off,4.245068541561532,1.0492369277998714,2.021808908290578,1.822265788307621,6.123803057588588
labeledDb\LabeledDB_new\Teddy\180.off,3.603679041591782,1.1295338250912574,1.2531313842126497,1.9091185402600412,11.466535034164641
labeledDb\LabeledDB_new\Vase\361.off,5.333138258771053,1.6238045740179257,2.0481928305757875,1.944955485777393,3.365516636159594
labeledDb\LabeledDB_new\Vase\362.off,3.576003209672912,1.3013078345306717,0.8897584639560081,1.7399313794112392,7.0765390273627435
labeledDb\LabeledDB_new\Vase\363.off,2.1590536857189178,0.964012043862016,0.5955328425322222,1.653043472846464,10.042552675048807
labeledDb\LabeledDB_new\Vase\364.off,4.416167769240701,1.1272886650066856,2.201564269535548,1.656122413174574,3.944184437532724
labeledDb\LabeledDB_new\Vase\365.off,7.696390139551253,1.2730182091439215,3.8798919259131717,1.7552261413655716,1.984694713750413
labeledDb\LabeledDB_new\Vase\366.off,4.422464755398169,1.1616339405561287,1.5888748801194588,1.8711052412079077,5.1622608421996485
labeledDb\LabeledDB_new\Vase\367.off,4.438505552281017,1.090812928299273,2.0657416934798065,1.859854029137357,2.4821895342399642
labeledDb\LabeledDB_new\Vase\368.off,4.548263696239563,1.1533146451958358,1.7677268365073477,1.7107382288534936,1.802965149631483
labeledDb\LabeledDB_new\Vase\369.off,5.650737263235297,1.117914073549361,2.2928842815075248,1.8915347738384145,3.2106576470968924
labeledDb\LabeledDB_new\Vase\370.off,4.920441443113887,0.9972073752214816,2.2598870214025277,1.8514987653050143,2.8399888444801027
labeledDb\LabeledDB_new\Vase\371.off,5.116790410391629,0.9803932162010964,2.235372352579391,1.794899371180698,3.1069163405836546
labeledDb\LabeledDB_new\Vase\372.off,3.171744705287679,1.0004886775866362,1.332580663400845,1.5796377196968971,2.665948460812851
labeledDb\LabeledDB_new\Vase\373.off,3.934517749551041,1.315582831610057,1.2294440352994649,1.8972875276453376,5.884644488558122
labeledDb\LabeledDB_new\Vase\374.off,3.6865798571059343,1.5126578720363204,0.8854340786376181,1.9536210107614393,9.95328000263538
labeledDb\LabeledDB_new\Vase\375.off,3.1959846353724353,1.151747678088528,1.4358236752027773,1.8885259185360244,5.354337301722353
labeledDb\LabeledDB_new\Vase\376.off,6.12440877043042,2.068316533493408,2.4565354865282676,1.9920846975994992,4.97619405982352
labeledDb\LabeledDB_new\Vase\377.off,3.3436517186746215,1.3696974496718126,1.1377741305969127,1.677718022355174,6.423854387474603
labeledDb\LabeledDB_new\Vase\378.off,3.178567192109315,1.0555374389530658,1.299210919949836,1.578089542020043,2.6497117156269954
labeledDb\LabeledDB_new\Vase\379.off,4.321566458804584,1.0714264083900589,2.016465857829566,1.8474993656257792,2.276734112427226
labeledDb\LabeledDB_new\Vase\380.off,4.9292833160051925,0.0,1.5628586764082124,1.620521705365203,3.5127385307090107
models_remesh\Airplane\61.off,1.8998481829689597,0.9055301221978168,0.699770132583108,1.965303224445557,27.40594558388973
models_remesh\Airplane\62.off,2.043514405304024,0.6037493118037179,1.3771282355832375,1.941956348550773,23.302412797513046
models_remesh\Airplane\63.off,2.1331363751649297,0.628713062798727,1.3434597969934932,1.9928941760729444,22.533228089181275
models_remesh\Airplane\64.off,2.2565700157609254,0.7024008104348137,1.3782705553664132,1.8587499924039432,31.073291128696575
models_remesh\Airplane\65.off,1.8288688993343947,0.5901976964951026,1.0488750593431142,1.7195666158119276,34.56194634535758
models_remesh\Airplane\66.off,2.112966615121085,1.5958002612173285,0.7991556120871928,1.7005991146464063,63.135956166150834
models_remesh\Airplane\67.off,2.45668368096505,0.882268885777018,1.3484020509979495,1.8133351120983012,32.337975257920014
models_remesh\Airplane\68.off,1.7028245156295694,0.6986452366624731,0.9854927824245527,1.772123207495364,32.026054241321546
models_remesh\Airplane\69.off,2.218685795376883,0.90814617907755,1.0142200399798986,1.8952341963525519,33.82753957055944
models_remesh\Airplane\70.off,2.0121776632780852,0.6372854537848626,0.993665371282176,1.9881552143825583,61.4406822880241
models_remesh\Airplane\71.off,2.1512833670528697,0.6357846508561287,1.3823390335108652,1.9772579575866198,27.175364443299213
models_remesh\Airplane\72.off,1.8926393681383717,0.6028650867192633,1.0758390056592946,1.9767871079643533,42.01803186901707
models_remesh\Airplane\73.off,1.8220381625859794,0.5183878745573711,1.220034829781962,1.956503286929192,39.65006321590537
models_remesh\Airplane\74.off,1.8263582560107476,0.780685254094086,1.0429616464739342,1.9570257570758665,36.22666285958406
models_remesh\Airplane\75.off,2.559180327246477,1.4627985436006719,0.8271705802772609,1.75472406014841,34.98840354326685
models_remesh\Airplane\76.off,1.979064508722051,0.6297539443380636,1.2236558680298637,1.8485049236616808,37.071618674666155
models_remesh\Airplane\77.off,2.023580012785413,0.5993719196918901,1.4055019375428195,1.8074889023303686,34.3824698870822
models_remesh\Airplane\78.off,2.3678389298906413,0.4858729006337591,1.9663652983891748,1.8904214799047818,34.13362849953541
models_remesh\Airplane\79.off,2.375643906697761,0.545074558926756,1.7353699591744458,1.9499634466899516,22.45779679551457
models_remesh\Airplane\80.off,2.5198532397378064,0.6539553284337573,1.5773654897316631,1.9046979879980468,23.123061004363027
models_remesh\Ant\100.off,2.310706002254964,0.35048641773302575,1.346684489902116,1.7203186009692533,6.151271219842211
models_remesh\Ant\81.off,2.12457625294743,0.3019407827505666,1.1558003600457405,1.8315002109272016,9.173200941245954
models_remesh\Ant\82.off,2.715167423341057,0.26579831469873927,1.8859001074994548,1.8471998350309866,7.763919106310691
models_remesh\Ant\83.off,2.2740413799859267,0.3917691914733543,1.2528099768286072,1.9092784157295415,14.832883387658828
models_remesh\Ant\84.off,2.1514191038015955,0.23231187559085792,1.4004305536797814,1.7859804579966083,7.10955247181348
models_remesh\Ant\85.off,2.6286054232682057,0.648175194530131,1.1289630743717276,1.8939493454613745,23.568923094628136
models_remesh\Ant\86.off,2.392412491885308,0.5172686745930307,0.9636412879419596,1.8552668150426186,9.392695954291298
models_remesh\Ant\87.off,2.5849891341000983,0.2122913198299356,1.7784821279938694,1.8911819988681315,11.425924842061711
models_remesh\Ant\88.off,2.731240164576046,0.22866035970126283,2.605382818824103,1.8306888735689784,8.561867806305528
models_remesh\Ant\89.off,2.5188921987818533,0.49942271253095727,1.156621313145009,1.8513433308380485,14.505147233135576
models_remesh\Ant\90.off,2.6298319998240194,0.3044973680847819,1.6841865696420817,1.8293954946735886,7.294397319562104
models_remesh\Ant\91.off,2.7953345755780843,0.2703498260863204,1.799723282429863,1.8080695845052088,7.685219027426383
models_remesh\Ant\92.off,2.1441838386701244,0.42947978768028267,1.0437645873494727,1.9416510962954325,15.112608186859445
models_remesh\Ant\93.off,2.7457791561046285,0.3871458386559296,1.8792337291161796,1.8664851386930086,11.643768953578398
models_remesh\Ant\94.off,2.207881448305699,0.39173999992383085,1.5714748834342755,1.8239759438325616,21.259007473269808
models_remesh\Ant\95.off,2.3829588720474613,0.555735823744589,0.985020371282327,1.8656748989488574,23.26778475101263
models_remesh\Ant\96.off,2.520375488301315,0.7644578197446044,1.7039403916179836,1.8728684773162312,24.407193023795674
models_remesh\Ant\97.off,2.4557767113565325,0.7955900521777636,0.6918689766255821,1.8388999452830466,21.568402800577687
models_remesh\Ant\98.off,2.266181985898068,0.40116381549109636,1.277818554967536,1.92656882026293,12.419893467003394
models_remesh\Ant\99.off,2.147091943267282,0.2569164015831131,1.6197821769318297,1.801318097351712,10.914544444219825
models_remesh\Armadillo\281.off,2.979004784827527,0.5992783982199715,1.8707934011628875,1.7153211903731174,4.040163531823934
models_remesh\Armadillo\282.off,3.229717433897857,0.7591899631834375,1.3420156275602193,1.822566078420108,5.8022863519212295
models_remesh\Armadillo\283.off,2.5518483217159433,0.803923060196359,1.5541175460135204,1.9896561474769812,13.312338558445404
models_remesh\Armadillo\284.off,3.336923530465266,0.6548081060625961,2.318096835152644,1.6573711098961663,3.29521357146027
models_remesh\Armadillo\285.off,3.7353946742254642,0.6434467201617685,2.279037678397952,1.725435544793691,4.673138577788398
models_remesh\Armadillo\286.off,4.506426159527957,0.7027860373745637,2.3181019918182395,1.6989443897340724,1.9411331892479915
